Approved symbol,class,chr,classic_caf,max_af,exon_score
RTP2,noDisorder_0homko,3,0.006703,0.0034325,0.647787610619469
RTP3,noDisorder_0homko,3,0.000055744,0.000051766,0.29241773962804
RTP4,noDisorder_0homko,3,0.0000079591,0.0000079591,0.228475033738192
RTP5,noDisorder_0homko,2,0.000014695,0.000014695,0.0268760907504363
RTRAF,noDisorder_0homko,14,0.000053564,0.00001751,0.952380952380952
RTTN,training_validation_brain_disease,18,0.0006936,0.000044078,0.701586588834007
RUBCN,training_validation_brain_disease,3,0.00025703,0.000068545,0.844021925316889
RUBCNL,noDisorder_0homko,13,0.00088392,0.00046637,0.49894419306184
RUFY1,noDisorder_0homko,5,0.00018384,0.000023865,0.803244005641749
RUFY2,noDisorder_0homko,10,0.00012209,0.000020084,0.92888522789676
RUFY3,noDisorder_0homko,4,0.00012515,0.000023922,0.87536231884058
RUFY4,training_validation_dispensable,2,0.00053668,0.00028113,0.412645687645688
RUNDC1,noDisorder_0homko,17,0.00010013,0.000035847,0.80700325732899
RUNDC3A,noDisorder_0homko,17,0.000016113,0.0000040479,0.909321401938852
RUNDC3B,noDisorder_0homko,7,0.00010049,0.000035914,0.969852941176471
RUNX1,confirmed_noBrain_0homko,21,0.000032116,0.000012037,0.918156618156618
RUNX1T1,noDisorder_0homko,8,0.0000080872,0.0000041008,0.955555555555556
RUNX2,training_validation_brain_disease,6,0.000012964,0.0000043598,0.978480204342273
RUNX3,noDisorder_0homko,1,0.0000081106,0.0000041301,0.918108974358974
RUSC1,noDisorder_0homko,1,0.000060856,0.000012044,0.583536360280546
RUSC2,training_validation_brain_disease,9,0.00008082,0.0000079889,0.801274445176884
RUSF1,noDisorder_0homko,16,0.00052571,0.00010377,0.686282871357498
RUVBL1,noDisorder_0homko,3,0.0000080201,0.0000040425,0.938439095550693
RUVBL2,noDisorder_0homko,19,0.000008569,0.0000045541,0.89382183908046
RWDD1,noDisorder_0homko,6,0.000020711,0.000011995,0.954098360655738
RWDD2A,noDisorder_0homko,6,0.00012731,0.000031815,0.775312855517634
RWDD2B,noDisorder_0homko,21,0.000531,0.0002744,0.702708333333333
RWDD3,noDisorder_0homko,1,0.00037093,0.00016845,0.793283582089552
RWDD4,noDisorder_0homko,4,0.000044937,0.0000081205,0.91710758377425
RXFP1,training_validation_dispensable,4,0.0004149,0.00012899,0.864907651715039
RXFP2,noDisorder_0homko,13,0.00046809,0.00010736,0.760573951434879
RXFP3,noDisorder_0homko,5,0,0,0.652765957446809
RXFP4,noDisorder_0homko,1,0,0,0.474133333333333
RXRA,noDisorder_0homko,9,0,0,0.88394528437725
RXRB,noDisorder_0homko,6,0.000020274,0.0000081192,0.887453183520599
RXRG,noDisorder_0homko,1,0.000035855,0.0000079563,0.894037356321839
RXYLT1,training_validation_brain_disease,12,0.00027909,0.000067635,0.852477477477478
RYBP,noDisorder_0homko,3,0.00016807,0.00014304,0.95738203957382
RYK,noDisorder_0homko,3,0.000012158,0.0000041219,0.892379385964912
RYR1,training_validation_brain_disease,19,0.001385,0.00035827,0.805192829265066
RYR2,training_validation_brain_disease,1,0.00027614,0.000016074,0.828535963499732
RYR3,noDisorder_0homko,15,0.00080222,0.00023437,0.890939574351605
S1PR1,noDisorder_0homko,1,0.000011957,0.0000039937,0.871801566579634
S1PR2,confirmed_noBrain_0homko,19,0.000039961,0.0000079563,0.673728813559322
S1PR3,noDisorder_0homko,9,0,0,0.728847845206684
S1PR4,noDisorder_0homko,19,0,0,0.64
S1PR5,noDisorder_0homko,19,0.000034186,0.000012183,0.571428571428571
S100A1,noDisorder_0homko,1,0.000031832,0.000015921,0.839649122807018
S100A2,noDisorder_0homko,1,0.00025061,0.00022271,0.561279461279461
S100A3,training_validation_dispensable,1,0.0029075,0.0028876,0.617320261437909
S100A4,noDisorder_0homko,1,0.00016307,0.000087518,0.753921568627451
S100A5,noDisorder_0homko,1,0.000035827,0.0000079615,0.6584229390681
S100A6,noDisorder_0homko,1,0.000015915,0.0000039809,0.461538461538462
S100A7,noDisorder_0homko,1,0,0,0.0843137254901961
S100A7A,noDisorder_0homko,1,0.0000039833,0.0000039833,0.0705882352941176
S100A8,noDisorder_0homko,1,0.0000039786,0.0000039786,0.319503546099291
S100A9,noDisorder_0homko,1,0,0,0.315942028985507
S100A10,noDisorder_0homko,1,0.0000042841,0.0000042841,0.780952380952381
S100A11,noDisorder_0homko,1,0.00021147,0.00016757,0.693396226415094
S100A12,noDisorder_0homko,1,0,0,0.351612903225806
S100A13,noDisorder_0homko,1,0.000063627,0.000051695,0.8
S100A14,noDisorder_0homko,1,0.000023931,0.0000079775,0.816825396825397
S100A16,noDisorder_0homko,1,0.00016338,0.00014345,0.827564102564102
S100B,noDisorder_0homko,21,0.000035814,0.000011933,0.758064516129032
S100G,noDisorder_0homko,X,0.00012564,0.00012018,0.78625
S100P,noDisorder_0homko,4,0.000087855,0.000075601,0.431944444444444
S100PBP,noDisorder_0homko,1,0.000044282,0.000028336,0.656968215158924
S100Z,noDisorder_0homko,5,0.0016783,0.00099953,0.917
SAA1,noDisorder_0homko,11,0.00025568,0.00016002,0.509214092140921
SAA2,noDisorder_0homko,11,0.00010793,0.000023892,0.541192411924119
SAA4,noDisorder_0homko,11,0.0000398,0.00002387,0.431297709923664
SAAL1,noDisorder_0homko,11,0.00023525,0.000073852,0.85340350877193
SAC3D1,noDisorder_0homko,11,0.000064465,0.00002818,0.579294336118849
SACM1L,noDisorder_0homko,3,0.000089988,0.000029149,0.924716553287982
SACS,training_validation_brain_disease,13,0.00098449,0.000063788,0.877794759825327
SAE1,noDisorder_0homko,19,0.000044006,0.000027849,0.864649375600384
SAFB,noDisorder_0homko,19,0.0000039772,0.0000039772,0.812962962962963
SAFB2,noDisorder_0homko,19,0.000049528,0.000012384,0.724423480083857
SAG,confirmed_noBrain_0homko,2,0.00046863,0.00013249,0.717077175697865
SAGE1,noDisorder_0homko,X,0.0003867,0.00017167,0.2251197053407
SALL1,training_validation_brain_disease,16,0.000028142,0.0000082004,0.903496855345912
SALL2,PMT_noBrain_0homko,14,0.00015744,0.000021576,0.690059642147117
SALL3,noDisorder_0homko,18,0.0003118,0.00013888,0.759005892902895
SALL4,confirmed_noBrain_0homko,20,0.00010341,0.000031811,0.703289057558507
SAMD1,noDisorder_0homko,19,0.000032344,0.000012178,0.534411085450346
SAMD3,noDisorder_0homko,6,0.0011384,0.00029448,0.780614203454894
SAMD4A,noDisorder_0homko,14,0.000061609,0.000021804,0.914603616133519
SAMD4B,noDisorder_0homko,19,0.000011991,0.0000079727,0.902062350119904
SAMD5,noDisorder_0homko,6,0.000048232,0.0000201,0.877394636015326
SAMD7,noDisorder_0homko,3,0.00016072,0.000039767,0.612527964205817
SAMD8,noDisorder_0homko,10,0.000083573,0.000031811,0.942067307692308
SAMD9,training_validation_brain_disease,7,0.0040856,0.0019102,0.388427672955975
SAMD9L,confirmed_Brain_1homko,7,0.0030569,0.0019128,0.31596214511041
SAMD10,noDisorder_0homko,20,0.000028252,0.0000041779,0.881773399014778
SAMD11,noDisorder_0homko,1,0.0019574,0.0011243,0.613412228796844
SAMD12,training_validation_brain_disease,8,0.000027922,0.0000040019,0.736138613861386
SAMD13,noDisorder_0homko,1,0.000027886,0.000019919,0.97378640776699
SAMD14,training_validation_dispensable,17,0.00010788,0.00003583,0.872567783094099
SAMD15,noDisorder_0homko,14,0.000020021,0.0000040959,0.203061728395062
SAMHD1,training_validation_brain_disease,20,0.00021485,0.000035814,0.646251993620415
SAMM50,noDisorder_0homko,22,0.00018109,0.000023863,0.833404255319149
SAMSN1,noDisorder_0homko,21,0.00011321,0.00001603,0.867557932263815
SAP18,noDisorder_0homko,13,0.00017976,0.00012422,0.919267822736031
SAP25,noDisorder_0homko,7,0,0,0.0912751677852349
SAP30,noDisorder_0homko,4,0.000031124,0.0000093847,0.869834087481146
SAP30BP,noDisorder_0homko,17,0.00064523,0.00052162,0.929881337648328
SAP30L,noDisorder_0homko,5,0.000028286,0.0000079541,0.961231884057971
SAP130,noDisorder_0homko,2,0.00000797,0.0000039915,0.896313799621928
SAPCD1,noDisorder_0homko,6,0.00088379,0.00084345,0.476722532588454
SAPCD2,noDisorder_0homko,9,0.000079695,0.000024097,0.517637130801688
SAR1A,noDisorder_0homko,10,0.000065029,0.000061034,0.956113902847571
SAR1B,training_validation_brain_disease,5,0.00011622,0.000047755,0.973366834170854
SARAF,noDisorder_0homko,8,0.0040214,0.0021912,0.61078431372549
SARDH,PMT_noBrain_0homko,9,0.0011816,0.00039737,0.808269858541893
SARM1,noDisorder_0homko,17,2.0002,0.99999,0.86151724137931
SARNP,noDisorder_0homko,12,0.0000039806,0.0000039806,0.975829383886256
SARS1,PMT_Brain_0homko,1,0.000011934,0.0000039803,0.888802588996764
SARS2,training_validation_brain_disease,19,0.0003058,0.000060198,0.717533718689788
SART1,noDisorder_0homko,11,0.000048442,0.000016359,0.861381606325427
SART3,noDisorder_0homko,12,0.00011153,0.000015967,0.80155601659751
SASH1,confirmed_noBrain_0homko,6,0.00019404,0.000068148,0.751522435897436
SASH3,noDisorder_0homko,X,0.000016637,0.0000057319,0.784864391951006
SASS6,PMT_Brain_0homko,1,0.00041812,0.00026642,0.872188449848024
SAT1,noDisorder_0homko,X,0.0000054497,0.0000054497,0.933914728682171
SAT2,noDisorder_0homko,17,0.00011158,0.000035786,0.717348927875244
SATB1,noDisorder_0homko,3,0.000024967,0.0000090589,0.958856893542757
SATB2,training_validation_brain_disease,2,0.0000039876,0.0000039876,0.946957311534968
SATL1,training_validation_dispensable,X,0.00070144,0.00061696,0.148754789272031
SAV1,noDisorder_0homko,14,0.000068689,0.0000079617,0.961805555555556
SAXO1,training_validation_dispensable,9,0.0026712,0.00079593,0.633824561403509
SAXO2,training_validation_dispensable,15,0.0061336,0.0055653,0.596658312447786
SAYSD1,noDisorder_0homko,6,0.00027126,0.00015523,0.554528985507246
SBDS,confirmed_Brain_1homko,7,0.0041436,0.0038808,0.924701195219124
SBF1,training_validation_brain_disease,22,0.00011754,0.0000043448,0.763762759591693
SBF2,training_validation_brain_disease,11,0.00026309,0.000023875,0.942900900900901
SBK1,noDisorder_0homko,16,0.0000079597,0.0000039834,0.840078431372549
SBK2,noDisorder_0homko,19,0.0001762,0.000045523,0.453486150907354
SBK3,noDisorder_0homko,19,0,0,0.441666666666667
SBNO1,noDisorder_0homko,12,0.0000042597,0.0000042597,0.944739359158297
SBNO2,noDisorder_0homko,19,0.00033159,0.00026286,0.717873689344062
SBSN,noDisorder_0homko,19,0.000073542,0.000011935,0.368471517202482
SBSPON,noDisorder_0homko,8,0.00025796,0.000029133,0.758993710691824
SC5D,training_validation_brain_disease,11,0.00014723,0.000055717,0.755555555555556
SCAF1,noDisorder_0homko,19,0.000024458,0.0000044124,0.515892358466616
SCAF4,noDisorder_0homko,21,0.000060163,0.000019887,0.870063879210221
SCAF8,noDisorder_0homko,6,0.000011993,0.0000040089,0.930870020964361
SCAF11,noDisorder_0homko,12,0.000096276,0.000012003,0.706375227686703
SCAI,noDisorder_0homko,9,0.000020665,0.0000080149,0.967051070840198
SCAMP1,noDisorder_0homko,5,0.0000040638,0.0000040638,0.945722713864307
SCAMP2,noDisorder_0homko,15,0.000051914,0.000012104,0.843333333333333
SCAMP3,noDisorder_0homko,1,0.00016345,0.000055714,0.803065134099617
SCAMP4,noDisorder_0homko,19,0.00007414,0.00002078,0.713333333333333
SCAMP5,noDisorder_0homko,15,0.0000087067,0.0000046946,0.887005649717514
SCAND1,noDisorder_0homko,20,0.0000040988,0.0000040988,0.399074074074074
SCAP,noDisorder_0homko,3,0.00021808,0.00001989,0.815625
SCAPER,training_validation_brain_disease,15,0.0001807,0.000038291,0.884463478467761
SCARA3,noDisorder_0homko,8,0.0002636,0.00011533,0.673201537616694
SCARA5,noDisorder_0homko,8,0.000094631,0.000038293,0.75994623655914
SCARB1,PMT_noBrain_0homko,12,0.00012739,0.000019924,0.702941176470588
SCARB2,training_validation_brain_disease,4,0.0001952,0.000079677,0.810647181628392
SCARF1,noDisorder_0homko,17,0.00072208,0.0002726,0.516606498194946
SCARF2,training_validation_brain_disease,22,0.00021607,0.00018662,0.719377162629758
SCCPDH,noDisorder_0homko,1,0.00035572,0.00026685,0.857441860465116
SCD,noDisorder_0homko,10,0.000012004,0.0000040365,0.735277777777778
SCD5,PMT_noBrain_0homko,4,0.000075707,0.000019884,0.766465256797583
SCEL,training_validation_dispensable,13,0.0011047,0.00057201,0.599225931301403
SCFD1,noDisorder_0homko,14,0.000041805,0.0000079868,0.966355624675998
SCFD2,training_validation_dispensable,4,0.00040115,0.000067601,0.82647201946472
SCG2,noDisorder_0homko,2,0.000095687,0.000019894,0.779611650485437
SCG3,noDisorder_0homko,15,0.000085089,0.0000084589,0.893887704335466
SCG5,noDisorder_0homko,15,0.00016107,0.000036125,0.875117370892019
SCGB1A1,noDisorder_0homko,11,0.0000040293,0.0000040293,0.159420289855072
SCGB1C1,noDisorder_0homko,11,0.00010534,0.000036506,0.590972222222222
SCGB1C2,noDisorder_0homko,17,,,0.207638888888889
SCGB1D1,noDisorder_0homko,11,0.00025962,0.00020286,0.150915750915751
SCGB1D2,noDisorder_0homko,11,0.000015939,0.0000079566,0.110989010989011
SCGB1D4,noDisorder_0homko,11,0.0000080715,0.0000040592,0.126190476190476
SCGB2A1,noDisorder_0homko,11,0,0,0.111805555555556
SCGB2A2,noDisorder_0homko,11,0.000023878,0.0000039833,0.110992907801418
SCGB2B2,noDisorder_0homko,19,0.00010345,0.000051724,0.0206185567010309
SCGB3A1,training_validation_dispensable,5,0.000013648,0.000008953,0.0133333333333333
SCGB3A2,PMT_noBrain_1homko,5,0.000099619,0.000039866,0.564893617021277
SCGN,noDisorder_0homko,6,0.0022124,0.0020885,0.816004813477738
SCHIP1,noDisorder_0homko,3,0,0,0.945442176870748
SCIMP,noDisorder_0homko,17,0.000020443,0.0000080162,0.375799086757991
SCIN,training_validation_dispensable,7,0.00058744,0.000076557,0.771973929236499
SCLT1,noDisorder_0homko,4,0.00029588,0.000032029,0.859458151910982
SCLY,noDisorder_0homko,2,0.00029083,0.00012471,0.64813153961136
SCMH1,noDisorder_0homko,1,0.000067988,0.0000079917,0.94879301489471
SCML1,noDisorder_0homko,X,0,0,0.22959595959596
SCML2,noDisorder_0homko,X,0,0,0.775416072277698
SCML4,noDisorder_0homko,6,0.000055972,0.000011933,0.806506024096385
SCN1A,training_validation_brain_disease,2,0.000019933,0.0000039986,0.91469320066335
SCN1B,training_validation_brain_disease,19,0.000011955,0.0000039911,0.838051750380518
SCN2A,training_validation_brain_disease,2,0.000015992,0.0000040391,0.91555333998006
SCN2B,confirmed_noBrain_1homko,11,0.000075751,0.000023886,0.867746913580247
SCN3A,training_validation_brain_disease,2,0.000087957,0.000027851,0.91287689488589
SCN3B,confirmed_noBrain_0homko,11,0.000019897,0.0000039815,0.879320987654321
SCN4A,training_validation_brain_disease,17,0.0013899,0.0006745,0.780983487570314
SCN4B,confirmed_noBrain_0homko,11,0.00011142,0.00002388,0.762154294032023
SCN5A,confirmed_noBrain_0homko,3,0.0002727,0.000068212,0.810796957671958
SCN7A,training_validation_dispensable,2,0.0011258,0.00039581,0.555317884729649
SCN8A,training_validation_brain_disease,12,0.000030099,0.0000080067,0.898081776880363
SCN9A,training_validation_brain_disease,2,0.00046314,0.000063996,0.791570303335009
SCN10A,training_validation_brain_disease,3,0.0010183,0.000075591,0.639635496508261
SCN11A,training_validation_brain_disease,3,0.0010092,0.00015187,0.59516369047619
SCNM1,noDisorder_0homko,1,0.00017573,0.000039813,0.677633477633478
SCNN1A,confirmed_noBrain_0homko,12,0.00050419,0.00013124,0.718059701492537
SCNN1B,confirmed_noBrain_0homko,16,0.0001872,0.000043742,0.746801872074883
SCNN1D,noDisorder_0homko,1,0.0018029,0.0012495,0.176629306766293
SCNN1G,confirmed_noBrain_0homko,16,0.000079687,0.000035938,0.751692307692308
SCO1,training_validation_brain_disease,17,0.00013925,0.000063685,0.661258278145695
SCO2,training_validation_brain_disease,22,,,0.38314606741573
SCOC,noDisorder_0homko,4,0.000025875,0.0000097102,0.986746987951807
SCP2,PMT_Brain_0homko,1,0.00026671,0.000099553,0.837469586374696
SCP2D1,noDisorder_0homko,20,0,0,0.723142250530785
SCPEP1,noDisorder_0homko,17,0.00039505,0.00005567,0.733038999264165
SCRG1,noDisorder_0homko,4,0.000039781,0.000011932,0.754208754208754
SCRIB,noDisorder_0homko,8,0.000092746,0.0000048062,0.67493961352657
SCRN1,noDisorder_0homko,7,0.00006768,0.000015914,0.862570281124498
SCRN2,noDisorder_0homko,17,0.00061512,0.00020383,0.692018779342723
SCRN3,training_validation_dispensable,2,0.00080609,0.00057959,0.838823529411765
SCRT1,noDisorder_0homko,8,,,0.688061127029608
SCRT2,noDisorder_0homko,20,0,0,0.850324675324675
SCT,noDisorder_0homko,11,0,0,0.0997267759562842
SCTR,training_validation_dispensable,2,0.00055998,0.000095499,0.665532879818594
SCUBE1,noDisorder_0homko,22,0.00010925,0.000048236,0.825143242332322
SCUBE2,training_validation_dispensable,11,0.0012696,0.00032271,0.859540006478782
SCUBE3,noDisorder_0homko,6,0.000080199,0.000016111,0.883836351441985
SCX,noDisorder_0homko,8,,,0.454950495049505
SCYGR1,noDisorder_0homko,2,,,0.459550561797753
SCYGR2,noDisorder_0homko,2,,,0.657575757575758
SCYGR3,noDisorder_0homko,2,,,0.506930693069307
SCYGR4,noDisorder_0homko,2,,,0.555974842767296
SCYGR5,noDisorder_0homko,2,,,0.718992248062016
SCYGR6,noDisorder_0homko,2,,,0.566981132075472
SCYGR7,noDisorder_0homko,2,,,0.594158075601375
SCYGR8,noDisorder_0homko,2,,,0.627522935779817
SCYGR9,noDisorder_0homko,2,,,
SCYGR10,noDisorder_0homko,2,,,
SCYL1,training_validation_brain_disease,11,0.00020915,0.000036242,0.747177585496498
SCYL2,training_validation_brain_disease,12,0.000093587,0.000015994,0.945376344086021
SCYL3,noDisorder_0homko,1,0.00014109,0.00001242,0.698984034833091
SDAD1,noDisorder_0homko,4,0.00031544,0.000021331,0.928972868217054
SDC1,noDisorder_0homko,2,0.000024379,0.0000041934,0.404180064308682
SDC2,noDisorder_0homko,8,0.000023968,0.00000405,0.876897689768977
SDC3,PMT_noBrain_0homko,1,0.000025532,0.0000089992,0.668999247554552
SDC4,noDisorder_0homko,20,0.000076068,0.00003622,0.625628140703518
SDCBP,noDisorder_0homko,8,0.00013423,0.000052029,0.93221850613155
SDCBP2,training_validation_dispensable,20,0.0039313,0.0037649,0.754835039817975
SDCCAG8,training_validation_brain_disease,1,0.00040246,0.000059908,0.789542483660131
SDE2,noDisorder_0homko,1,0.00010452,0.000040071,0.479424778761062
SDF2,noDisorder_0homko,17,0.00011964,0.00004773,0.844182389937107
SDF2L1,noDisorder_0homko,22,0.000019932,0.0000079548,0.719219219219219
SDF4,noDisorder_0homko,1,0.00008443,0.000016146,0.841011235955056
SDHA,training_validation_brain_disease,5,0.00046998,0.00019508,0.851177944862155
SDHAF1,training_validation_brain_disease,19,0,0,0.604310344827586
SDHAF2,training_validation_brain_disease,11,0.0000796,0.0000199,0.71936127744511
SDHAF3,noDisorder_0homko,7,0.000039964,0.0000080124,0.747619047619048
SDHAF4,noDisorder_0homko,6,0.0029304,0.0029098,0.663608562691132
SDHB,training_validation_brain_disease,1,0.00010007,0.000015915,0.852669039145908
SDHC,training_validation_brain_disease,1,0.000084427,0.000036139,0.846078431372549
SDHD,training_validation_brain_disease,11,0.000011936,0.0000039821,0.770416666666667
SDK1,noDisorder_0homko,7,0.00032619,0.000035831,0.713956639566396
SDK2,noDisorder_0homko,17,0.0001565,0.00001623,0.845497775732474
SDR9C7,confirmed_noBrain_0homko,12,0.000095576,0.000039816,0.494267515923567
SDR16C5,noDisorder_0homko,8,0.00032146,0.00014212,0.585698924731183
SDR39U1,noDisorder_0homko,14,0.002137,0.0012907,0.823922902494331
SDR42E1,training_validation_dispensable,16,0.10454,0.10425,0.67419627749577
SDR42E2,noDisorder_0homko,16,0,0,0.667927501970055
SDS,noDisorder_0homko,12,0.00014037,0.000047762,0.683586626139818
SDSL,noDisorder_0homko,12,0.0081741,0.0054279,0.616060606060606
SEBOX,noDisorder_0homko,17,,,0.271902268760907
SEC11A,noDisorder_0homko,15,0.000034847,0.0000092031,0.955555555555556
SEC11C,noDisorder_0homko,18,0.000012266,0.000004243,0.907081174438687
SEC13,noDisorder_0homko,3,0.000052113,0.000011938,0.918885448916409
SEC14L1,noDisorder_0homko,17,0.00007194,0.000012096,0.825093109869646
SEC14L2,noDisorder_0homko,22,0.00019513,0.000019894,0.858993399339934
SEC14L3,noDisorder_0homko,22,0.0019608,0.00105,0.849376558603491
SEC14L4,training_validation_dispensable,22,0.0078187,0.0072992,0.746355446355446
SEC14L5,training_validation_dispensable,16,0.0006009,0.00033798,0.786944045911047
SEC14L6,noDisorder_0homko,22,0.00023215,0.00013185,0.599162479061977
SEC16A,noDisorder_0homko,9,0.00030869,0.00011828,0.50344039971449
SEC16B,noDisorder_0homko,1,0.00042063,0.00006835,0.525950361294376
SEC22A,noDisorder_0homko,3,0.00022054,0.000096567,0.975108225108225
SEC22B,noDisorder_0homko,1,,,0.977932098765432
SEC22C,noDisorder_0homko,3,0.00041945,0.00015954,0.803179824561403
