Gene stable ID	Transcript stable ID	Transcript stable ID version	HGNC ID	HGNC symbol	Gene start (bp)	Gene end (bp)	Transcription start site (TSS)	GENCODE basic annotation	APPRIS annotation	RefSeq match transcript	Transcript start (bp)	Transcript end (bp)
ENSG00000232183	ENST00000411940	ENST00000411940.1			138627077	138627343	138627077	GENCODE basic			138627077	138627343
ENSG00000207800	ENST00000385065	ENST00000385065.3	HGNC:32139	MIR504	138667711	138667793	138667793	GENCODE basic			138667711	138667793
ENSG00000226031	ENST00000446383	ENST00000446383.5	HGNC:44264	FGF13-AS1	138711452	138716617	138711452	GENCODE basic			138711452	138716092
ENSG00000226031	ENST00000438238	ENST00000438238.1	HGNC:44264	FGF13-AS1	138711452	138716617	138712107	GENCODE basic			138712107	138716617
ENSG00000235975	ENST00000433780	ENST00000433780.1			138806374	138807091	138806374	GENCODE basic			138806374	138807091
ENSG00000173954	ENST00000309296	ENST00000309296.5	HGNC:29543	SNURFL	139362040	139362382	139362040	GENCODE basic			139362040	139362382
ENSG00000232549	ENST00000442297	ENST00000442297.1	HGNC:11286	SRD5A1P1	139446891	139447676	139446891	GENCODE basic			139446891	139447676
ENSG00000101981	ENST00000479617	ENST00000479617.2	HGNC:3551	F9	139530739	139563459	139530758				139530758	139548392
ENSG00000101981	ENST00000218099	ENST00000218099.7	HGNC:3551	F9	139530739	139563459	139530739	GENCODE basic	principal1	NM_000133.4	139530739	139563459
ENSG00000101981	ENST00000643157	ENST00000643157.1	HGNC:3551	F9	139530739	139563459	139544681				139544681	139563301
ENSG00000101981	ENST00000394090	ENST00000394090.2	HGNC:3551	F9	139530739	139563459	139530765	GENCODE basic			139530765	139562071
ENSG00000101977	ENST00000520602	ENST00000520602.6	HGNC:6940	MCF2	139581770	139708227	139692156	GENCODE basic	alternative2		139581770	139692156
ENSG00000101977	ENST00000437564	ENST00000437564.5	HGNC:6940	MCF2	139581770	139708227	139605779				139581771	139605779
ENSG00000101977	ENST00000370576	ENST00000370576.9	HGNC:6940	MCF2	139581770	139708227	139642903	GENCODE basic			139581770	139642903
ENSG00000101977	ENST00000446225	ENST00000446225.5	HGNC:6940	MCF2	139581770	139708227	139615052				139582142	139615052
ENSG00000101977	ENST00000519895	ENST00000519895.5	HGNC:6940	MCF2	139581770	139708227	139708227	GENCODE basic	principal4		139582297	139708227
ENSG00000101977	ENST00000370573	ENST00000370573.8	HGNC:6940	MCF2	139581770	139708227	139642518	GENCODE basic			139582443	139642518
ENSG00000101977	ENST00000338585	ENST00000338585.6	HGNC:6940	MCF2	139581770	139708227	139642518	GENCODE basic	alternative2		139582471	139642518
ENSG00000101977	ENST00000483690	ENST00000483690.1	HGNC:6940	MCF2	139581770	139708227	139614950				139607184	139614950
ENSG00000101977	ENST00000536274	ENST00000536274.5	HGNC:6940	MCF2	139581770	139708227	139642841	GENCODE basic			139581771	139642841
ENSG00000101977	ENST00000414978	ENST00000414978.5	HGNC:6940	MCF2	139581770	139708227	139708216	GENCODE basic	alternative2		139581771	139708216
ENSG00000238485	ENST00000458890	ENST00000458890.1			139702287	139702390	139702390	GENCODE basic			139702287	139702390
ENSG00000101974	ENST00000370557	ENST00000370557.5	HGNC:13554	ATP11C	139726346	139945276	139933070	GENCODE basic	alternative2		139726346	139933070
ENSG00000101974	ENST00000433868	ENST00000433868.5	HGNC:13554	ATP11C	139726346	139945276	139745791				139726349	139745791
ENSG00000101974	ENST00000327569	ENST00000327569.7	HGNC:13554	ATP11C	139726346	139945276	139832288	GENCODE basic	alternative2		139726349	139832288
ENSG00000101974	ENST00000361648	ENST00000361648.6	HGNC:13554	ATP11C	139726346	139945276	139832288	GENCODE basic	principal4		139726349	139832288
ENSG00000101974	ENST00000450801	ENST00000450801.1	HGNC:13554	ATP11C	139726346	139945276	139750053				139726353	139750053
ENSG00000101974	ENST00000460773	ENST00000460773.5	HGNC:13554	ATP11C	139726346	139945276	139797281				139728786	139797281
ENSG00000101974	ENST00000471746	ENST00000471746.1	HGNC:13554	ATP11C	139726346	139945276	139782633				139750091	139782633
ENSG00000101974	ENST00000422228	ENST00000422228.1	HGNC:13554	ATP11C	139726346	139945276	139789430				139782557	139789430
ENSG00000101974	ENST00000485626	ENST00000485626.1	HGNC:13554	ATP11C	139726346	139945276	139945276				139802302	139945276
ENSG00000221375	ENST00000408448	ENST00000408448.1	HGNC:46922	RNU6ATAC23P	139885481	139885603	139885481	GENCODE basic			139885481	139885603
ENSG00000252719	ENST00000516910	ENST00000516910.1			139909904	139910034	139909904	GENCODE basic			139909904	139910034
ENSG00000207633	ENST00000384901	ENST00000384901.3	HGNC:32140	MIR505	139924148	139924231	139924231	GENCODE basic			139924148	139924231
ENSG00000203933	ENST00000370540	ENST00000370540.2	HGNC:33743	CXorf66	139955728	139965521	139965521	GENCODE basic	principal1	NM_001013403.3	139955728	139965521
ENSG00000233145	ENST00000417426	ENST00000417426.1			140017268	140018037	140017268	GENCODE basic			140017268	140018037
ENSG00000214653	ENST00000416838	ENST00000416838.1	HGNC:39772	HNRNPA3P3	140032344	140033480	140032344	GENCODE basic			140032344	140033480
ENSG00000241248	ENST00000482164	ENST00000482164.3	HGNC:46743	RN7SL727P	140085855	140086150	140085855	GENCODE basic			140085855	140086150
ENSG00000230707	ENST00000453380	ENST00000453380.1			140091743	140092561	140091743	GENCODE basic			140091743	140092561
ENSG00000231110	ENST00000458577	ENST00000458577.1			140216035	140216804	140216804	GENCODE basic			140216035	140216804
ENSG00000224942	ENST00000420490	ENST00000420490.1			140397062	140398311	140397062	GENCODE basic			140397062	140398311
ENSG00000275268	ENST00000517224	ENST00000517224.2			140451148	140451208	140451148	GENCODE basic			140451148	140451208
ENSG00000225758	ENST00000419392	ENST00000419392.1	HGNC:35647	RPS17P17	140470866	140471274	140471274	GENCODE basic			140470866	140471274
ENSG00000134595	ENST00000370536	ENST00000370536.5	HGNC:11199	SOX3	140502985	140505069	140505069	GENCODE basic	principal1	NM_005634.3	140502985	140505069
ENSG00000230668	ENST00000455153	ENST00000455153.1			140681106	140689819	140687705				140681106	140687705
ENSG00000230668	ENST00000668884	ENST00000668884.1			140681106	140689819	140689819	GENCODE basic			140681106	140689819
ENSG00000203930	ENST00000607004	ENST00000607004.7	HGNC:27865	LINC00632	140709562	140793215	140709562				140709562	140775905
ENSG00000203930	ENST00000649192	ENST00000649192.2	HGNC:27865	LINC00632	140709562	140793215	140709735				140709735	140775905
ENSG00000203930	ENST00000660897	ENST00000660897.1	HGNC:27865	LINC00632	140709562	140793215	140709735	GENCODE basic			140709735	140775905
ENSG00000203930	ENST00000648200	ENST00000648200.2	HGNC:27865	LINC00632	140709562	140793215	140709738	GENCODE basic			140709738	140793215
ENSG00000203930	ENST00000649335	ENST00000649335.2	HGNC:27865	LINC00632	140709562	140793215	140709759				140709759	140736144
ENSG00000203930	ENST00000648508	ENST00000648508.1	HGNC:27865	LINC00632	140709562	140793215	140709759				140709759	140775904
ENSG00000203930	ENST00000659304	ENST00000659304.1	HGNC:27865	LINC00632	140709562	140793215	140709759	GENCODE basic			140709759	140775905
ENSG00000203930	ENST00000648186	ENST00000648186.1	HGNC:27865	LINC00632	140709562	140793215	140709759				140709759	140791350
ENSG00000203930	ENST00000649333	ENST00000649333.1	HGNC:27865	LINC00632	140709562	140793215	140709767				140709767	140714218
ENSG00000203930	ENST00000370535	ENST00000370535.8	HGNC:27865	LINC00632	140709562	140793215	140709767				140709767	140714848
ENSG00000203930	ENST00000648876	ENST00000648876.1	HGNC:27865	LINC00632	140709562	140793215	140709767				140709767	140734954
ENSG00000203930	ENST00000498732	ENST00000498732.7	HGNC:27865	LINC00632	140709562	140793215	140709767				140709767	140772677
ENSG00000203930	ENST00000650626	ENST00000650626.1	HGNC:27865	LINC00632	140709562	140793215	140709767	GENCODE basic			140709767	140773002
ENSG00000203930	ENST00000647949	ENST00000647949.1	HGNC:27865	LINC00632	140709562	140793215	140709767				140709767	140773178
ENSG00000203930	ENST00000649160	ENST00000649160.1	HGNC:27865	LINC00632	140709562	140793215	140709767				140709767	140773186
ENSG00000203930	ENST00000649329	ENST00000649329.1	HGNC:27865	LINC00632	140709562	140793215	140709767				140709767	140786887
ENSG00000203930	ENST00000650090	ENST00000650090.1	HGNC:27865	LINC00632	140709562	140793215	140709776				140709776	140773173
ENSG00000203930	ENST00000650128	ENST00000650128.1	HGNC:27865	LINC00632	140709562	140793215	140709777	GENCODE basic			140709777	140787343
ENSG00000203930	ENST00000650158	ENST00000650158.2	HGNC:27865	LINC00632	140709562	140793215	140713428				140713428	140773016
ENSG00000203930	ENST00000602830	ENST00000602830.2	HGNC:27865	LINC00632	140709562	140793215	140715699	GENCODE basic			140715699	140775643
ENSG00000203930	ENST00000649535	ENST00000649535.1	HGNC:27865	LINC00632	140709562	140793215	140715861				140715861	140771293
ENSG00000203930	ENST00000647853	ENST00000647853.1	HGNC:27865	LINC00632	140709562	140793215	140733423				140733423	140773173
ENSG00000203930	ENST00000658451	ENST00000658451.1	HGNC:27865	LINC00632	140709562	140793215	140733877				140733877	140784965
ENSG00000203930	ENST00000625883	ENST00000625883.2	HGNC:27865	LINC00632	140709562	140793215	140733878				140733878	140784965
ENSG00000203930	ENST00000650438	ENST00000650438.1	HGNC:27865	LINC00632	140709562	140793215	140764498				140764498	140773203
ENSG00000203930	ENST00000669839	ENST00000669839.1	HGNC:27865	LINC00632	140709562	140793215	140764498				140764498	140773230
ENSG00000203930	ENST00000602535	ENST00000602535.2	HGNC:27865	LINC00632	140709562	140793215	140764562	GENCODE basic			140764562	140772680
ENSG00000203930	ENST00000650391	ENST00000650391.2	HGNC:27865	LINC00632	140709562	140793215	140764573				140764573	140791356
ENSG00000203930	ENST00000648347	ENST00000648347.1	HGNC:27865	LINC00632	140709562	140793215	140783292				140783292	140784659
ENSG00000288642	ENST00000674533	ENST00000674533.1	HGNC:1798	CDR1	140783578	140784366	140784366	GENCODE basic	principal1		140783578	140784366
ENSG00000221081	ENST00000408154	ENST00000408154.1	HGNC:35388	MIR320D2	140926172	140926219	140926219	GENCODE basic			140926172	140926219
ENSG00000229269	ENST00000413328	ENST00000413328.1			140931738	140997448	140931738	GENCODE basic			140931738	140997448
ENSG00000227234	ENST00000449283	ENST00000449283.2	HGNC:14329	SPANXB1	141002594	141003706	141002594	GENCODE basic	principal1	NM_032461.4	141002594	141003706
ENSG00000182195	ENST00000670989	ENST00000670989.1	HGNC:6548	LDOC1	141111605	141177129	141177098				141111605	141177098
ENSG00000182195	ENST00000370526	ENST00000370526.5	HGNC:6548	LDOC1	141111605	141177129	141177129	GENCODE basic	principal1	NM_012317.4	141173235	141177129
ENSG00000182195	ENST00000460721	ENST00000460721.1	HGNC:6548	LDOC1	141111605	141177129	141177016				141175749	141177016
ENSG00000207041	ENST00000384314	ENST00000384314.1	HGNC:34275	RNU6-3P	141118030	141118136	141118136	GENCODE basic			141118030	141118136
ENSG00000214925	ENST00000399253	ENST00000399253.3			141138478	141139174	141138478	GENCODE basic			141138478	141139174
ENSG00000277215	ENST00000666501	ENST00000666501.1	HGNC:31683	SPANXA2-OT1	141177284	141649927	141177314	GENCODE basic			141177314	141213572
ENSG00000277215	ENST00000662492	ENST00000662492.1	HGNC:31683	SPANXA2-OT1	141177284	141649927	141177323	GENCODE basic			141177323	141649175
ENSG00000277215	ENST00000622372	ENST00000622372.1	HGNC:31683	SPANXA2-OT1	141177284	141649927	141502849				141502849	141649927
ENSG00000277215	ENST00000665569	ENST00000665569.1	HGNC:31683	SPANXA2-OT1	141177284	141649927	141177284	GENCODE basic			141177284	141213568
ENSG00000277215	ENST00000666172	ENST00000666172.1	HGNC:31683	SPANXA2-OT1	141177284	141649927	141177314				141177314	141213552
ENSG00000277215	ENST00000664367	ENST00000664367.1	HGNC:31683	SPANXA2-OT1	141177284	141649927	141177314				141177314	141213567
ENSG00000198573	ENST00000358993	ENST00000358993.3	HGNC:14331	SPANXC	141241463	141242517	141242517	GENCODE basic	principal1	NM_022661.4	141241463	141242517
ENSG00000213423	ENST00000257020	ENST00000257020.7	HGNC:39924	RBMX2P2	141261119	141264213	141264213	GENCODE basic			141261119	141264213
ENSG00000227779	ENST00000425910	ENST00000425910.1			141380823	141381107	141380823	GENCODE basic			141380823	141381107
ENSG00000198021	ENST00000370519	ENST00000370519.3	HGNC:11218	SPANXA1	141583674	141585011	141585011	GENCODE basic	principal1		141583674	141585011
ENSG00000203926	ENST00000370518	ENST00000370518.4	HGNC:14328	SPANXA2	141589708	141590762	141589708	GENCODE basic	principal1	NM_145662.4	141589708	141590762
ENSG00000223438	ENST00000412163	ENST00000412163.1			141625864	141626733	141625864	GENCODE basic			141625864	141626733
ENSG00000196406	ENST00000370515	ENST00000370515.3	HGNC:14332	SPANXD	141697411	141698739	141698739	GENCODE basic	principal1	NM_032417.4	141697411	141698739
ENSG00000165509	ENST00000298296	ENST00000298296.1	HGNC:23798	MAGEC3	141838316	141897832	141838316	GENCODE basic		NM_138702.1	141838316	141897832
ENSG00000165509	ENST00000483584	ENST00000483584.5	HGNC:23798	MAGEC3	141838316	141897832	141894666				141894666	141897139
ENSG00000165509	ENST00000409007	ENST00000409007.1	HGNC:23798	MAGEC3	141838316	141897832	141896235	GENCODE basic	principal4		141896235	141897832
ENSG00000165509	ENST00000544766	ENST00000544766.5	HGNC:23798	MAGEC3	141838316	141897832	141894666	GENCODE basic	principal4		141894666	141897832
ENSG00000165509	ENST00000443323	ENST00000443323.2	HGNC:23798	MAGEC3	141838316	141897832	141880562	GENCODE basic	alternative2		141880562	141897832
ENSG00000155495	ENST00000285879	ENST00000285879.5	HGNC:6812	MAGEC1	141903894	141909374	141903894	GENCODE basic	principal4	NM_005462.5	141903894	141909374
ENSG00000155495	ENST00000406005	ENST00000406005.2	HGNC:6812	MAGEC1	141903894	141909374	141904802	GENCODE basic	alternative2		141904802	141908914
ENSG00000288098	ENST00000664519	ENST00000664519.1			141934496	142740581	141934496	GENCODE basic			141934496	142740581
ENSG00000236205	ENST00000412173	ENST00000412173.1			142147862	142148866	142148866	GENCODE basic			142147862	142148866
ENSG00000225469	ENST00000423985	ENST00000423985.1			142172866	142173989	142173989	GENCODE basic			142172866	142173989
ENSG00000250625	ENST00000503029	ENST00000503029.1			142194352	142195490	142195490	GENCODE basic			142194352	142195490
ENSG00000046774	ENST00000247452	ENST00000247452.4	HGNC:13574	MAGEC2	142202342	142205290	142205290	GENCODE basic	principal1	NM_016249.4	142202342	142205290
ENSG00000275508	ENST00000618738	ENST00000618738.1			142372276	142373990	142372276	GENCODE basic			142372276	142373990
ENSG00000201000	ENST00000364130	ENST00000364130.1	HGNC:43416	RNA5SP516	142411053	142411171	142411053	GENCODE basic			142411053	142411171
ENSG00000189326	ENST00000446864	ENST00000446864.1	HGNC:33177	SPANXN4	143025918	143034702	143025918	GENCODE basic	alternative2		143025918	143034280
ENSG00000189326	ENST00000370504	ENST00000370504.3	HGNC:33177	SPANXN4	143025918	143034702	143025932	GENCODE basic	principal4		143025932	143034702
ENSG00000202473	ENST00000365603	ENST00000365603.1	HGNC:45805	RN7SKP81	143090347	143090677	143090347	GENCODE basic			143090347	143090677
ENSG00000199878	ENST00000363008	ENST00000363008.1	HGNC:45873	RN7SKP149	143197248	143197591	143197591	GENCODE basic			143197248	143197591
ENSG00000227303	ENST00000431432	ENST00000431432.1			143284977	143516803	143284977	GENCODE basic			143284977	143516803
ENSG00000226064	ENST00000421501	ENST00000421501.1	HGNC:44071	PGBD4P6	143343976	143344585	143343976	GENCODE basic			143343976	143344585
ENSG00000235539	ENST00000446251	ENST00000446251.1	HGNC:42082	MTND1P33	143433042	143433958	143433042	GENCODE basic			143433042	143433958
ENSG00000230130	ENST00000457230	ENST00000457230.1	HGNC:52070	MTND2P39	143434517	143435280	143434517	GENCODE basic			143434517	143435280
ENSG00000189252	ENST00000370503	ENST00000370503.2	HGNC:33176	SPANXN3	143508735	143517475	143517475	GENCODE basic	principal1	NM_001009609.4	143508735	143517475
ENSG00000179542	ENST00000338017	ENST00000338017.8	HGNC:23502	SLITRK4	143622790	143636101	143635204	GENCODE basic	principal1		143628128	143635204
ENSG00000179542	ENST00000356928	ENST00000356928.2	HGNC:23502	SLITRK4	143622790	143636101	143636101	GENCODE basic	principal1	NM_001184749.3	143622790	143636101
ENSG00000179542	ENST00000596188	ENST00000596188.2	HGNC:23502	SLITRK4	143622790	143636101	143634503	GENCODE basic	principal1		143622790	143634503
ENSG00000213924	ENST00000396845	ENST00000396845.3	HGNC:48810	HNRNPH1P2	143677153	143678362	143678362	GENCODE basic			143677153	143678362
ENSG00000268988	ENST00000598475	ENST00000598475.1	HGNC:33175	SPANXN2	143711955	143721423	143721423	GENCODE basic	principal1		143711955	143721423
ENSG00000225970	ENST00000423667	ENST00000423667.1			143757737	143828133	143757737	GENCODE basic			143757737	143828133
ENSG00000235729	ENST00000448562	ENST00000448562.1			143806391	143806733	143806391	GENCODE basic			143806391	143806733
ENSG00000276380	ENST00000618570	ENST00000618570.1	HGNC:31710	UBE2NL	143884071	143885255	143884071	GENCODE basic	principal1		143884071	143885255
ENSG00000224630	ENST00000436312	ENST00000436312.2			144308834	144309080	144309080	GENCODE basic			144308834	144309080
ENSG00000235598	ENST00000441721	ENST00000441721.1	HGNC:10456	RRM2P4	144309132	144309693	144309132	GENCODE basic			144309132	144309693
ENSG00000215054	ENST00000457130	ENST00000457130.2	HGNC:48821	HNRNPCP10	144840777	144841660	144840777	GENCODE basic			144840777	144841660
ENSG00000201912	ENST00000365042	ENST00000365042.1	HGNC:45913	RN7SKP189	145057108	145057437	145057108	GENCODE basic			145057108	145057437
ENSG00000233548	ENST00000448560	ENST00000448560.1	HGNC:24418	CYCSP44	145176582	145176894	145176582	GENCODE basic			145176582	145176894
ENSG00000234712	ENST00000414071	ENST00000414071.1			145232929	145233619	145233619	GENCODE basic			145232929	145233619
ENSG00000203923	ENST00000370493	ENST00000370493.4	HGNC:33174	SPANXN1	145247503	145256208	145247503	GENCODE basic	principal1	NM_001009614.3	145247503	145256208
